Time,hhmm,VOLUME
2021-06-03 15:00:00,15:00,1435
2021-06-03 15:10:00,15:10,6254
2021-06-03 15:20:00,15:20,4249
2021-06-03 15:30:00,15:30,4211
2021-06-03 15:40:00,15:40,3553
2021-06-03 15:50:00,15:50,34725
2021-06-03 16:00:00,16:00,16225
2021-06-04 09:40:00,09:40,19805
2021-06-04 09:50:00,09:50,22327
2021-06-04 10:00:00,10:00,26241
2021-06-04 10:10:00,10:10,25428
2021-06-04 10:20:00,10:20,19246
2021-06-04 10:30:00,10:30,24402
2021-06-04 10:40:00,10:40,47443
2021-06-04 10:50:00,10:50,19423
2021-06-04 11:00:00,11:00,12662
2021-06-04 11:10:00,11:10,10103
2021-06-04 11:20:00,11:20,7965
2021-06-04 11:30:00,11:30,12179
2021-06-04 11:40:00,11:40,20536
2021-06-04 11:50:00,11:50,6431
2021-06-04 12:00:00,12:00,15827
2021-06-04 12:10:00,12:10,11026
2021-06-04 12:20:00,12:20,12311
2021-06-04 12:30:00,12:30,7044
2021-06-04 12:40:00,12:40,6431
2021-06-04 12:50:00,12:50,5803
2021-06-04 13:00:00,13:00,3823
2021-06-04 13:10:00,13:10,4029
2021-06-04 13:20:00,13:20,6485
2021-06-04 13:30:00,13:30,2169
2021-06-04 13:40:00,13:40,6267
2021-06-04 13:50:00,13:50,4923
2021-06-04 14:00:00,14:00,9862
2021-06-04 14:10:00,14:10,6887
2021-06-04 14:20:00,14:20,5288
2021-06-04 14:30:00,14:30,10027
2021-06-04 14:40:00,14:40,7171
2021-06-04 14:50:00,14:50,4619
2021-06-04 15:00:00,15:00,5292
2021-06-04 15:10:00,15:10,7080
2021-06-04 15:20:00,15:20,3875
2021-06-04 15:30:00,15:30,3853
2021-06-04 15:40:00,15:40,5992
2021-06-04 15:50:00,15:50,9607
2021-06-04 16:00:00,16:00,21945
2021-06-07 09:40:00,09:40,8638
2021-06-07 09:50:00,09:50,9422
2021-06-07 10:00:00,10:00,7872
2021-06-07 10:10:00,10:10,9622
2021-06-07 10:20:00,10:20,6322
2021-06-07 10:30:00,10:30,3376
2021-06-07 10:40:00,10:40,2066
2021-06-07 10:50:00,10:50,2102
2021-06-07 11:00:00,11:00,2678
2021-06-07 11:10:00,11:10,4393
2021-06-07 11:20:00,11:20,3247
2021-06-07 11:30:00,11:30,2404
2021-06-07 11:40:00,11:40,1743
2021-06-07 11:50:00,11:50,8507
2021-06-07 12:00:00,12:00,1835
2021-06-07 12:10:00,12:10,4225
2021-06-07 12:20:00,12:20,4557
2021-06-07 12:30:00,12:30,2815
2021-06-07 12:40:00,12:40,1958
2021-06-07 12:50:00,12:50,4709
2021-06-07 13:00:00,13:00,5592
2021-06-07 13:10:00,13:10,3018
2021-06-07 13:20:00,13:20,3424
2021-06-07 13:30:00,13:30,1193
2021-06-07 13:40:00,13:40,1418
2021-06-07 13:50:00,13:50,3069
2021-06-07 14:00:00,14:00,4850
2021-06-07 14:10:00,14:10,1603
2021-06-07 14:20:00,14:20,8825
2021-06-07 14:30:00,14:30,3681
2021-06-07 14:40:00,14:40,1736
2021-06-07 14:50:00,14:50,2145
2021-06-07 15:00:00,15:00,5523
2021-06-07 15:10:00,15:10,5480
2021-06-07 15:20:00,15:20,3898
2021-06-07 15:30:00,15:30,8020
2021-06-07 15:40:00,15:40,9704
2021-06-07 15:50:00,15:50,3327
2021-06-07 16:00:00,16:00,10697
2021-06-08 09:40:00,09:40,16653
2021-06-08 09:50:00,09:50,14915
2021-06-08 10:00:00,10:00,39595
2021-06-08 10:10:00,10:10,14610
2021-06-08 10:20:00,10:20,8350
2021-06-08 10:30:00,10:30,9440
2021-06-08 10:40:00,10:40,10838
2021-06-08 10:50:00,10:50,5977
2021-06-08 11:00:00,11:00,9561
2021-06-08 11:10:00,11:10,8223
2021-06-08 11:20:00,11:20,5222
2021-06-08 11:30:00,11:30,17744
2021-06-08 11:40:00,11:40,3811
2021-06-08 11:50:00,11:50,5574
2021-06-08 12:00:00,12:00,2076
2021-06-08 12:10:00,12:10,2621
2021-06-08 12:20:00,12:20,3257
2021-06-08 12:30:00,12:30,6228
2021-06-08 12:40:00,12:40,8535
2021-06-08 12:50:00,12:50,2424
2021-06-08 13:00:00,13:00,3401
2021-06-08 13:10:00,13:10,6317
2021-06-08 13:20:00,13:20,2856
2021-06-08 13:30:00,13:30,1007
2021-06-08 13:40:00,13:40,13251
2021-06-08 13:50:00,13:50,3277
2021-06-08 14:00:00,14:00,5845
2021-06-08 14:10:00,14:10,4746
2021-06-08 14:20:00,14:20,2851
2021-06-08 14:30:00,14:30,1917
2021-06-08 14:40:00,14:40,2725
2021-06-08 14:50:00,14:50,4840
2021-06-08 15:00:00,15:00,6920
2021-06-08 15:10:00,15:10,9315
2021-06-08 15:20:00,15:20,1757
2021-06-08 15:30:00,15:30,3550
2021-06-08 15:40:00,15:40,1545
2021-06-08 15:50:00,15:50,18518
2021-06-08 16:00:00,16:00,12291
2021-06-09 09:40:00,09:40,19578
2021-06-09 09:50:00,09:50,20141
2021-06-09 10:00:00,10:00,12608
2021-06-09 10:10:00,10:10,10481
2021-06-09 10:20:00,10:20,9418
2021-06-09 10:30:00,10:30,6810
2021-06-09 10:40:00,10:40,4934
2021-06-09 10:50:00,10:50,3665
2021-06-09 11:00:00,11:00,2851
2021-06-09 11:10:00,11:10,2327
2021-06-09 11:20:00,11:20,2131
2021-06-09 11:30:00,11:30,2502
2021-06-09 11:40:00,11:40,3341
2021-06-09 11:50:00,11:50,4902
2021-06-09 12:00:00,12:00,16194
2021-06-09 12:10:00,12:10,9334
2021-06-09 12:20:00,12:20,3562
2021-06-09 12:30:00,12:30,3597
2021-06-09 12:40:00,12:40,9713
2021-06-09 12:50:00,12:50,2097
2021-06-09 13:00:00,13:00,4096
2021-06-09 13:10:00,13:10,5323
2021-06-09 13:20:00,13:20,4627
2021-06-09 13:30:00,13:30,2287
2021-06-09 13:40:00,13:40,2515
2021-06-09 13:50:00,13:50,1825
2021-06-09 14:00:00,14:00,1263
2021-06-09 14:10:00,14:10,3949
2021-06-09 14:20:00,14:20,2323
2021-06-09 14:30:00,14:30,1906
2021-06-09 14:40:00,14:40,2715
2021-06-09 14:50:00,14:50,14365
2021-06-09 15:00:00,15:00,12642
2021-06-09 15:10:00,15:10,6492
2021-06-09 15:20:00,15:20,7324
2021-06-09 15:30:00,15:30,9245
2021-06-09 15:40:00,15:40,7666
2021-06-09 15:50:00,15:50,21858
2021-06-09 16:00:00,16:00,13110
2021-06-10 09:40:00,09:40,16405
2021-06-10 09:50:00,09:50,33475
2021-06-10 10:00:00,10:00,21937
2021-06-10 10:10:00,10:10,16674
2021-06-10 10:20:00,10:20,21762
2021-06-10 10:30:00,10:30,13358
2021-06-10 10:40:00,10:40,24980
2021-06-10 10:50:00,10:50,24920
2021-06-10 11:00:00,11:00,17376
2021-06-10 11:10:00,11:10,10732
2021-06-10 11:20:00,11:20,21086
2021-06-10 11:30:00,11:30,7311
2021-06-10 11:40:00,11:40,10999
2021-06-10 11:50:00,11:50,12630
2021-06-10 12:00:00,12:00,9388
2021-06-10 12:10:00,12:10,9076
2021-06-10 12:20:00,12:20,6430
2021-06-10 12:30:00,12:30,4772
2021-06-10 12:40:00,12:40,9000
2021-06-10 12:50:00,12:50,7523
2021-06-10 13:00:00,13:00,3358
2021-06-10 13:10:00,13:10,4723
2021-06-10 13:20:00,13:20,5825
2021-06-10 13:30:00,13:30,14008
2021-06-10 13:40:00,13:40,6245
2021-06-10 13:50:00,13:50,11547
2021-06-10 14:00:00,14:00,9056
2021-06-10 14:10:00,14:10,23652
2021-06-10 14:20:00,14:20,5335
2021-06-10 14:30:00,14:30,6809
2021-06-10 14:40:00,14:40,3616
2021-06-10 14:50:00,14:50,2174
2021-06-10 15:00:00,15:00,13721
2021-06-10 15:10:00,15:10,22412
2021-06-10 15:20:00,15:20,3376
2021-06-10 15:30:00,15:30,12833
2021-06-10 15:40:00,15:40,8169
2021-06-10 15:50:00,15:50,4056
2021-06-10 16:00:00,16:00,11728
2021-06-11 09:40:00,09:40,19480
2021-06-11 09:50:00,09:50,14685
2021-06-11 10:00:00,10:00,17763
2021-06-11 10:10:00,10:10,8379
2021-06-11 10:20:00,10:20,8138
2021-06-11 10:30:00,10:30,9813
2021-06-11 10:40:00,10:40,6989
2021-06-11 10:50:00,10:50,9692
2021-06-11 11:00:00,11:00,7750
2021-06-11 11:10:00,11:10,10023
2021-06-11 11:20:00,11:20,3976
2021-06-11 11:30:00,11:30,5522
2021-06-11 11:40:00,11:40,2237
2021-06-11 11:50:00,11:50,13315
2021-06-11 12:00:00,12:00,13977
2021-06-11 12:10:00,12:10,2973
2021-06-11 12:20:00,12:20,4066
2021-06-11 12:30:00,12:30,3632
2021-06-11 12:40:00,12:40,3380
2021-06-11 12:50:00,12:50,2527
2021-06-11 13:00:00,13:00,2040
2021-06-11 13:10:00,13:10,2862
2021-06-11 13:20:00,13:20,2920
2021-06-11 13:30:00,13:30,2447
2021-06-11 13:40:00,13:40,12122
2021-06-11 13:50:00,13:50,3767
2021-06-11 14:00:00,14:00,4429
2021-06-11 14:10:00,14:10,8681
2021-06-11 14:20:00,14:20,3422
2021-06-11 14:30:00,14:30,2845
2021-06-11 14:40:00,14:40,4078
2021-06-11 14:50:00,14:50,4779
2021-06-11 15:00:00,15:00,5454
2021-06-11 15:10:00,15:10,7231
2021-06-11 15:20:00,15:20,7994
2021-06-11 15:30:00,15:30,7697
2021-06-11 15:40:00,15:40,4469
2021-06-11 15:50:00,15:50,20430
2021-06-11 16:00:00,16:00,14283
2021-06-14 09:40:00,09:40,11691
2021-06-14 09:50:00,09:50,12697
2021-06-14 10:00:00,10:00,12163
2021-06-14 10:10:00,10:10,28951
2021-06-14 10:20:00,10:20,24742
2021-06-14 10:30:00,10:30,3939
2021-06-14 10:40:00,10:40,3269
2021-06-14 10:50:00,10:50,3881
2021-06-14 11:00:00,11:00,14329
2021-06-14 11:10:00,11:10,4910
2021-06-14 11:20:00,11:20,5473
2021-06-14 11:30:00,11:30,4805
2021-06-14 11:40:00,11:40,4246
2021-06-14 11:50:00,11:50,4720
2021-06-14 12:00:00,12:00,19141
2021-06-14 12:10:00,12:10,4879
2021-06-14 12:20:00,12:20,10187
2021-06-14 12:30:00,12:30,7402
2021-06-14 12:40:00,12:40,3091
2021-06-14 12:50:00,12:50,4090
2021-06-14 13:00:00,13:00,1407
2021-06-14 13:10:00,13:10,2865
2021-06-14 13:20:00,13:20,3327
2021-06-14 13:30:00,13:30,2798
2021-06-14 13:40:00,13:40,14870
2021-06-14 13:50:00,13:50,12549
2021-06-14 14:00:00,14:00,7870
2021-06-14 14:10:00,14:10,3443
2021-06-14 14:20:00,14:20,2800
2021-06-14 14:30:00,14:30,5978
2021-06-14 14:40:00,14:40,7449
2021-06-14 14:50:00,14:50,6346
2021-06-14 15:00:00,15:00,2747
2021-06-14 15:10:00,15:10,7337
2021-06-14 15:20:00,15:20,3079
2021-06-14 15:30:00,15:30,6820
2021-06-14 15:40:00,15:40,14203
2021-06-14 15:50:00,15:50,12972
2021-06-14 16:00:00,16:00,30980
2021-06-15 09:40:00,09:40,23616
2021-06-15 09:50:00,09:50,11035
2021-06-15 10:00:00,10:00,5151
2021-06-15 10:10:00,10:10,5866
2021-06-15 10:20:00,10:20,9684
2021-06-15 10:30:00,10:30,15780
2021-06-15 10:40:00,10:40,6593
2021-06-15 10:50:00,10:50,41846
2021-06-15 11:00:00,11:00,2054
2021-06-15 11:10:00,11:10,4369
2021-06-15 11:20:00,11:20,5247
2021-06-15 11:30:00,11:30,9777
2021-06-15 11:40:00,11:40,12341
2021-06-15 11:50:00,11:50,5350
2021-06-15 12:00:00,12:00,7176
2021-06-15 12:10:00,12:10,6923
2021-06-15 12:20:00,12:20,2814
2021-06-15 12:30:00,12:30,3695
2021-06-15 12:40:00,12:40,1270
2021-06-15 12:50:00,12:50,2646
2021-06-15 13:00:00,13:00,8351
2021-06-15 13:10:00,13:10,3802
2021-06-15 13:20:00,13:20,4836
2021-06-15 13:30:00,13:30,2043
2021-06-15 13:40:00,13:40,3305
2021-06-15 13:50:00,13:50,1936
2021-06-15 14:00:00,14:00,1851
2021-06-15 14:10:00,14:10,7383
2021-06-15 14:20:00,14:20,7383
2021-06-15 14:30:00,14:30,4123
2021-06-15 14:40:00,14:40,4964
2021-06-15 14:50:00,14:50,13455
2021-06-15 15:00:00,15:00,3200
2021-06-15 15:10:00,15:10,5058
2021-06-15 15:20:00,15:20,6474
2021-06-15 15:30:00,15:30,4633
2021-06-15 15:40:00,15:40,11406
2021-06-15 15:50:00,15:50,5293
2021-06-15 16:00:00,16:00,13936
2021-06-16 09:40:00,09:40,11335
2021-06-16 09:50:00,09:50,12174
2021-06-16 10:00:00,10:00,7341
2021-06-16 10:10:00,10:10,12325
2021-06-16 10:20:00,10:20,6957
2021-06-16 10:30:00,10:30,7961
2021-06-16 10:40:00,10:40,16814
2021-06-16 10:50:00,10:50,8904
2021-06-16 11:00:00,11:00,11275
2021-06-16 11:10:00,11:10,8790
2021-06-16 11:20:00,11:20,5508
2021-06-16 11:30:00,11:30,11060
2021-06-16 11:40:00,11:40,5062
2021-06-16 11:50:00,11:50,4597
2021-06-16 12:00:00,12:00,5092
2021-06-16 12:10:00,12:10,11187
2021-06-16 12:20:00,12:20,9692
2021-06-16 12:30:00,12:30,9334
2021-06-16 12:40:00,12:40,8660
2021-06-16 12:50:00,12:50,10828
2021-06-16 13:00:00,13:00,9830
2021-06-16 13:10:00,13:10,8996
2021-06-16 13:20:00,13:20,10496
2021-06-16 13:30:00,13:30,16362
2021-06-16 13:40:00,13:40,9749
2021-06-16 13:50:00,13:50,4408
2021-06-16 14:00:00,14:00,7656
2021-06-16 14:10:00,14:10,32914
2021-06-16 14:20:00,14:20,25094
2021-06-16 14:30:00,14:30,44613
2021-06-16 14:40:00,14:40,24158
2021-06-16 14:50:00,14:50,17523
2021-06-16 15:00:00,15:00,9966
2021-06-16 15:10:00,15:10,22237
2021-06-16 15:20:00,15:20,32706
2021-06-16 15:30:00,15:30,40687
2021-06-16 15:40:00,15:40,23693
2021-06-16 15:50:00,15:50,17580
2021-06-16 16:00:00,16:00,22683
2021-06-17 09:40:00,09:40,22571
2021-06-17 09:50:00,09:50,20678
2021-06-17 10:00:00,10:00,13851
2021-06-17 10:10:00,10:10,17692
2021-06-17 10:20:00,10:20,10358
2021-06-17 10:30:00,10:30,22902
2021-06-17 10:40:00,10:40,19113
2021-06-17 10:50:00,10:50,15009
2021-06-17 11:00:00,11:00,17378
2021-06-17 11:10:00,11:10,15416
2021-06-17 11:20:00,11:20,26924
2021-06-17 11:30:00,11:30,18055
2021-06-17 11:40:00,11:40,32470
2021-06-17 11:50:00,11:50,21722
2021-06-17 12:00:00,12:00,20335
2021-06-17 12:10:00,12:10,50704
2021-06-17 12:20:00,12:20,16681
2021-06-17 12:30:00,12:30,16871
2021-06-17 12:40:00,12:40,31402
2021-06-17 12:50:00,12:50,30504
2021-06-17 13:00:00,13:00,11978
2021-06-17 13:10:00,13:10,22357
2021-06-17 13:20:00,13:20,14398
2021-06-17 13:30:00,13:30,14029
2021-06-17 13:40:00,13:40,18995
2021-06-17 13:50:00,13:50,10731
2021-06-17 14:00:00,14:00,6710
2021-06-17 14:10:00,14:10,17810
2021-06-17 14:20:00,14:20,12898
2021-06-17 14:30:00,14:30,3854
2021-06-17 14:40:00,14:40,12797
2021-06-17 14:50:00,14:50,7889
2021-06-17 15:00:00,15:00,6886
2021-06-17 15:10:00,15:10,42097
2021-06-17 15:20:00,15:20,34607
2021-06-17 15:30:00,15:30,6800
2021-06-17 15:40:00,15:40,5923
2021-06-17 15:50:00,15:50,14605
2021-06-17 16:00:00,16:00,11485
2021-06-18 09:40:00,09:40,22631
2021-06-18 09:50:00,09:50,26801
2021-06-18 10:00:00,10:00,22266
2021-06-18 10:10:00,10:10,16096
2021-06-18 10:20:00,10:20,10617
2021-06-18 10:30:00,10:30,17258
2021-06-18 10:40:00,10:40,31584
2021-06-18 10:50:00,10:50,8688
2021-06-18 11:00:00,11:00,17731
2021-06-18 11:10:00,11:10,7077
2021-06-18 11:20:00,11:20,25822
2021-06-18 11:30:00,11:30,23237
2021-06-18 11:40:00,11:40,17272
2021-06-18 11:50:00,11:50,11241
2021-06-18 12:00:00,12:00,5586
2021-06-18 12:10:00,12:10,14142
2021-06-18 12:20:00,12:20,10441
2021-06-18 12:30:00,12:30,10815
2021-06-18 12:40:00,12:40,6601
2021-06-18 12:50:00,12:50,19745
2021-06-18 13:00:00,13:00,7039
2021-06-18 13:10:00,13:10,6546
2021-06-18 13:20:00,13:20,8748
2021-06-18 13:30:00,13:30,6093
2021-06-18 13:40:00,13:40,8341
2021-06-18 13:50:00,13:50,11979
2021-06-18 14:00:00,14:00,7655
2021-06-18 14:10:00,14:10,11801
2021-06-18 14:20:00,14:20,7429
2021-06-18 14:30:00,14:30,7761
2021-06-18 14:40:00,14:40,14844
2021-06-18 14:50:00,14:50,11471
2021-06-18 15:00:00,15:00,9321
2021-06-18 15:10:00,15:10,18455
2021-06-18 15:20:00,15:20,11557
2021-06-18 15:30:00,15:30,10984
2021-06-18 15:40:00,15:40,6822
2021-06-18 15:50:00,15:50,14909
2021-06-18 16:00:00,16:00,26571
2021-06-21 09:40:00,09:40,11640
2021-06-21 09:50:00,09:50,11995
2021-06-21 10:00:00,10:00,8935
2021-06-21 10:10:00,10:10,6709
2021-06-21 10:20:00,10:20,6341
2021-06-21 10:30:00,10:30,15982
2021-06-21 10:40:00,10:40,9908
2021-06-21 10:50:00,10:50,7752
2021-06-21 11:00:00,11:00,8705
2021-06-21 11:10:00,11:10,14167
2021-06-21 11:20:00,11:20,9896
2021-06-21 11:30:00,11:30,10536
2021-06-21 11:40:00,11:40,15208
2021-06-21 11:50:00,11:50,3280
2021-06-21 12:00:00,12:00,3278
2021-06-21 12:10:00,12:10,2073
2021-06-21 12:20:00,12:20,2250
2021-06-21 12:30:00,12:30,5321
2021-06-21 12:40:00,12:40,3098
2021-06-21 12:50:00,12:50,5153
2021-06-21 13:00:00,13:00,3345
2021-06-21 13:10:00,13:10,4679
2021-06-21 13:20:00,13:20,1645
2021-06-21 13:30:00,13:30,1741
2021-06-21 13:40:00,13:40,4605
2021-06-21 13:50:00,13:50,10662
2021-06-21 14:00:00,14:00,5763
2021-06-21 14:10:00,14:10,9434
2021-06-21 14:20:00,14:20,1827
2021-06-21 14:30:00,14:30,2926
2021-06-21 14:40:00,14:40,11225
2021-06-21 14:50:00,14:50,6786
2021-06-21 15:00:00,15:00,3747
2021-06-21 15:10:00,15:10,7248
2021-06-21 15:20:00,15:20,5357
2021-06-21 15:30:00,15:30,7779
2021-06-21 15:40:00,15:40,6603
2021-06-21 15:50:00,15:50,7932
2021-06-21 16:00:00,16:00,13581
2021-06-22 09:40:00,09:40,19636
2021-06-22 09:50:00,09:50,16680
2021-06-22 10:00:00,10:00,19116
2021-06-22 10:10:00,10:10,16896
2021-06-22 10:20:00,10:20,2817
2021-06-22 10:30:00,10:30,2860
2021-06-22 10:40:00,10:40,5203
2021-06-22 10:50:00,10:50,5939
2021-06-22 11:00:00,11:00,1785
2021-06-22 11:10:00,11:10,3736
2021-06-22 11:20:00,11:20,6823
2021-06-22 11:30:00,11:30,7608
2021-06-22 11:40:00,11:40,4217
2021-06-22 11:50:00,11:50,3004
2021-06-22 12:00:00,12:00,3084
2021-06-22 12:10:00,12:10,2755
2021-06-22 12:20:00,12:20,4180
2021-06-22 12:30:00,12:30,4802
2021-06-22 12:40:00,12:40,6472
2021-06-22 12:50:00,12:50,2066
2021-06-22 13:00:00,13:00,3687
2021-06-22 13:10:00,13:10,12710
2021-06-22 13:20:00,13:20,13055
2021-06-22 13:30:00,13:30,3510
2021-06-22 13:40:00,13:40,2402
2021-06-22 13:50:00,13:50,1321
2021-06-22 14:00:00,14:00,3271
2021-06-22 14:10:00,14:10,4827
2021-06-22 14:20:00,14:20,3092
2021-06-22 14:30:00,14:30,4652
2021-06-22 14:40:00,14:40,10425
2021-06-22 14:50:00,14:50,5180
2021-06-22 15:00:00,15:00,4313
2021-06-22 15:10:00,15:10,13373
2021-06-22 15:20:00,15:20,16891
2021-06-22 15:30:00,15:30,16954
2021-06-22 15:40:00,15:40,9043
2021-06-22 15:50:00,15:50,17519
2021-06-22 16:00:00,16:00,11903
2021-06-23 09:40:00,09:40,21433
2021-06-23 09:50:00,09:50,30421
2021-06-23 10:00:00,10:00,15271
2021-06-23 10:10:00,10:10,16549
2021-06-23 10:20:00,10:20,10183
2021-06-23 10:30:00,10:30,7495
2021-06-23 10:40:00,10:40,13634
2021-06-23 10:50:00,10:50,14234
2021-06-23 11:00:00,11:00,14964
2021-06-23 11:10:00,11:10,23887
2021-06-23 11:20:00,11:20,9017
2021-06-23 11:30:00,11:30,8547
2021-06-23 11:40:00,11:40,8063
2021-06-23 11:50:00,11:50,6740
2021-06-23 12:00:00,12:00,5355
2021-06-23 12:10:00,12:10,4001
2021-06-23 12:20:00,12:20,3862
2021-06-23 12:30:00,12:30,7408
2021-06-23 12:40:00,12:40,11578
2021-06-23 12:50:00,12:50,13568
2021-06-23 13:00:00,13:00,12697
2021-06-23 13:10:00,13:10,8108
2021-06-23 13:20:00,13:20,8974
2021-06-23 13:30:00,13:30,5439
2021-06-23 13:40:00,13:40,8823
2021-06-23 13:50:00,13:50,5381
2021-06-23 14:00:00,14:00,4156
2021-06-23 14:10:00,14:10,1805
2021-06-23 14:20:00,14:20,3318
2021-06-23 14:30:00,14:30,5865
2021-06-23 14:40:00,14:40,7520
2021-06-23 14:50:00,14:50,4568
2021-06-23 15:00:00,15:00,3673
2021-06-23 15:10:00,15:10,8582
2021-06-23 15:20:00,15:20,12074
2021-06-23 15:30:00,15:30,6064
2021-06-23 15:40:00,15:40,34507
2021-06-23 15:50:00,15:50,15123
2021-06-23 16:00:00,16:00,12710
2021-06-24 09:40:00,09:40,36051
2021-06-24 09:50:00,09:50,21238
2021-06-24 10:00:00,10:00,15290
2021-06-24 10:10:00,10:10,32341
2021-06-24 10:20:00,10:20,20034
2021-06-24 10:30:00,10:30,76655
2021-06-24 10:40:00,10:40,10910
2021-06-24 10:50:00,10:50,5144
2021-06-24 11:00:00,11:00,8310
2021-06-24 11:10:00,11:10,6964
2021-06-24 11:20:00,11:20,12013
2021-06-24 11:30:00,11:30,30066
2021-06-24 11:40:00,11:40,2930
2021-06-24 11:50:00,11:50,4586
2021-06-24 12:00:00,12:00,1712
2021-06-24 12:10:00,12:10,4050
2021-06-24 12:20:00,12:20,37337
2021-06-24 12:30:00,12:30,4503
2021-06-24 12:40:00,12:40,3833
2021-06-24 12:50:00,12:50,6528
2021-06-24 13:00:00,13:00,15806
2021-06-24 13:10:00,13:10,13182
2021-06-24 13:20:00,13:20,14200
2021-06-24 13:30:00,13:30,13781
2021-06-24 13:40:00,13:40,4689
2021-06-24 13:50:00,13:50,9298
2021-06-24 14:00:00,14:00,9306
2021-06-24 14:10:00,14:10,4641
2021-06-24 14:20:00,14:20,12423
2021-06-24 14:30:00,14:30,5947
2021-06-24 14:40:00,14:40,9046
2021-06-24 14:50:00,14:50,3571
2021-06-24 15:00:00,15:00,3360
2021-06-24 15:10:00,15:10,7103
2021-06-24 15:20:00,15:20,3207
2021-06-24 15:30:00,15:30,2732
2021-06-24 15:40:00,15:40,6259
2021-06-24 15:50:00,15:50,5981
2021-06-24 16:00:00,16:00,11054
2021-06-25 09:40:00,09:40,17539
2021-06-25 09:50:00,09:50,11641
2021-06-25 10:00:00,10:00,27070
2021-06-25 10:10:00,10:10,15806
2021-06-25 10:20:00,10:20,25039
2021-06-25 10:30:00,10:30,12808
2021-06-25 10:40:00,10:40,25550
2021-06-25 10:50:00,10:50,18129
2021-06-25 11:00:00,11:00,20773
2021-06-25 11:10:00,11:10,18225
2021-06-25 11:20:00,11:20,4993
2021-06-25 11:30:00,11:30,13942
2021-06-25 11:40:00,11:40,6478
2021-06-25 11:50:00,11:50,5584
2021-06-25 12:00:00,12:00,7140
2021-06-25 12:10:00,12:10,4119
2021-06-25 12:20:00,12:20,10920
2021-06-25 12:30:00,12:30,10441
2021-06-25 12:40:00,12:40,5248
2021-06-25 12:50:00,12:50,3210
2021-06-25 13:00:00,13:00,3312
2021-06-25 13:10:00,13:10,5272
2021-06-25 13:20:00,13:20,3907
2021-06-25 13:30:00,13:30,6744
2021-06-25 13:40:00,13:40,15315
2021-06-25 13:50:00,13:50,4977
2021-06-25 14:00:00,14:00,3067
2021-06-25 14:10:00,14:10,4003
2021-06-25 14:20:00,14:20,10671
2021-06-25 14:30:00,14:30,3896
2021-06-25 14:40:00,14:40,10320
2021-06-25 14:50:00,14:50,9001
2021-06-25 15:00:00,15:00,7216
2021-06-25 15:10:00,15:10,10032
2021-06-25 15:20:00,15:20,5186
2021-06-25 15:30:00,15:30,7923
2021-06-25 15:40:00,15:40,16951
2021-06-25 15:50:00,15:50,19886
2021-06-25 16:00:00,16:00,35513
2021-06-28 09:40:00,09:40,15670
2021-06-28 09:50:00,09:50,23231
2021-06-28 10:00:00,10:00,8425
2021-06-28 10:10:00,10:10,26055
2021-06-28 10:20:00,10:20,17047
2021-06-28 10:30:00,10:30,3888
2021-06-28 10:40:00,10:40,6899
2021-06-28 10:50:00,10:50,4836
2021-06-28 11:00:00,11:00,7999
2021-06-28 11:10:00,11:10,4113
2021-06-28 11:20:00,11:20,1772
2021-06-28 11:30:00,11:30,6453
2021-06-28 11:40:00,11:40,4260
2021-06-28 11:50:00,11:50,4936
2021-06-28 12:00:00,12:00,3889
2021-06-28 12:10:00,12:10,6200
2021-06-28 12:20:00,12:20,3128
2021-06-28 12:30:00,12:30,10565
2021-06-28 12:40:00,12:40,61108
2021-06-28 12:50:00,12:50,11629
2021-06-28 13:00:00,13:00,2512
2021-06-28 13:10:00,13:10,2515
2021-06-28 13:20:00,13:20,7012
2021-06-28 13:30:00,13:30,2956
2021-06-28 13:40:00,13:40,10244
2021-06-28 13:50:00,13:50,2491
2021-06-28 14:00:00,14:00,1585
2021-06-28 14:10:00,14:10,2394
2021-06-28 14:20:00,14:20,4752
2021-06-28 14:30:00,14:30,2325
2021-06-28 14:40:00,14:40,1744
2021-06-28 14:50:00,14:50,7176
2021-06-28 15:00:00,15:00,16958
2021-06-28 15:10:00,15:10,21305
2021-06-28 15:20:00,15:20,17836
2021-06-28 15:30:00,15:30,6798
2021-06-28 15:40:00,15:40,36809
2021-06-28 15:50:00,15:50,11749
2021-06-28 16:00:00,16:00,33082
2021-06-29 09:40:00,09:40,20344
2021-06-29 09:50:00,09:50,9593
2021-06-29 10:00:00,10:00,8796
2021-06-29 10:10:00,10:10,12178
2021-06-29 10:20:00,10:20,13448
2021-06-29 10:30:00,10:30,28515
2021-06-29 10:40:00,10:40,11757
2021-06-29 10:50:00,10:50,16745
2021-06-29 11:00:00,11:00,8506
2021-06-29 11:10:00,11:10,8840
2021-06-29 11:20:00,11:20,10293
2021-06-29 11:30:00,11:30,6833
2021-06-29 11:40:00,11:40,2996
2021-06-29 11:50:00,11:50,4156
2021-06-29 12:00:00,12:00,2660
2021-06-29 12:10:00,12:10,2357
2021-06-29 12:20:00,12:20,9475
2021-06-29 12:30:00,12:30,14440
2021-06-29 12:40:00,12:40,7511
2021-06-29 12:50:00,12:50,3299
2021-06-29 13:00:00,13:00,6405
2021-06-29 13:10:00,13:10,4482
2021-06-29 13:20:00,13:20,4119
2021-06-29 13:30:00,13:30,2632
2021-06-29 13:40:00,13:40,6108
2021-06-29 13:50:00,13:50,4140
2021-06-29 14:00:00,14:00,2439
2021-06-29 14:10:00,14:10,5185
2021-06-29 14:20:00,14:20,4765
